,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
3440739,2018-12-02T18:02:32.900,53.84,34.22,6.62,1.18,0.65,273.19,263.62,None,46839.0,Nick DeLuca,57.0,LB,home,27,2018120205,35,left
3440740,2018-12-02T18:02:33.000,53.17,34.14,6.85,0.97,0.68,277.48,264.02,None,46839.0,Nick DeLuca,57.0,LB,home,28,2018120205,35,left
3440741,2018-12-02T18:02:33.100,52.47,34.07,7.0,0.83,0.7,275.11,264.72,None,46839.0,Nick DeLuca,57.0,LB,home,29,2018120205,35,left
3440742,2018-12-02T18:02:33.200,51.77,34.0,7.12,0.41,0.71,273.84,264.65,None,46839.0,Nick DeLuca,57.0,LB,home,30,2018120205,35,left
3440743,2018-12-02T18:02:33.300,51.05,33.94,7.18,0.43,0.72,270.71,265.3,None,46839.0,Nick DeLuca,57.0,LB,home,31,2018120205,35,left
3440744,2018-12-02T18:02:33.400,50.32,33.9,7.32,0.52,0.74,273.97,266.07,None,46839.0,Nick DeLuca,57.0,LB,home,32,2018120205,35,left
3440745,2018-12-02T18:02:33.500,49.57,33.85,7.43,0.53,0.75,273.97,266.58,None,46839.0,Nick DeLuca,57.0,LB,home,33,2018120205,35,left
3440746,2018-12-02T18:02:33.600,48.82,33.8,7.47,0.51,0.75,274.97,266.75,None,46839.0,Nick DeLuca,57.0,LB,home,34,2018120205,35,left
3440747,2018-12-02T18:02:33.700,48.08,33.76,7.44,0.8,0.75,272.72,267.14,None,46839.0,Nick DeLuca,57.0,LB,home,35,2018120205,35,left
3440748,2018-12-02T18:02:33.800,47.33,33.73,7.43,0.94,0.75,270.16,267.57,None,46839.0,Nick DeLuca,57.0,LB,home,36,2018120205,35,left
3440749,2018-12-02T18:02:33.900,46.59,33.71,7.41,1.08,0.75,268.0,268.55,None,46839.0,Nick DeLuca,57.0,LB,home,37,2018120205,35,left
3440750,2018-12-02T18:02:34.000,45.84,33.7,7.38,1.23,0.74,267.03,269.48,None,46839.0,Nick DeLuca,57.0,LB,home,38,2018120205,35,left
3440751,2018-12-02T18:02:34.100,45.11,33.7,7.32,1.44,0.74,262.68,270.4,None,46839.0,Nick DeLuca,57.0,LB,home,39,2018120205,35,left
3440752,2018-12-02T18:02:34.200,44.38,33.71,7.24,1.5,0.73,261.22,270.7,None,46839.0,Nick DeLuca,57.0,LB,home,40,2018120205,35,left
3440753,2018-12-02T18:02:34.300,43.66,33.72,7.08,1.73,0.72,261.22,271.22,None,46839.0,Nick DeLuca,57.0,LB,home,41,2018120205,35,left
3440754,2018-12-02T18:02:34.400,42.96,33.73,6.92,1.87,0.7,261.22,270.87,None,46839.0,Nick DeLuca,57.0,LB,home,42,2018120205,35,left
3440755,2018-12-02T18:02:34.500,42.28,33.75,6.75,1.98,0.68,261.22,271.49,None,46839.0,Nick DeLuca,57.0,LB,home,43,2018120205,35,left
3440756,2018-12-02T18:02:34.600,41.61,33.77,6.57,2.12,0.67,262.44,271.99,None,46839.0,Nick DeLuca,57.0,LB,home,44,2018120205,35,left
3440757,2018-12-02T18:02:34.700,40.96,33.8,6.37,2.22,0.65,261.5,272.8,None,46839.0,Nick DeLuca,57.0,LB,home,45,2018120205,35,left
3440758,2018-12-02T18:02:34.800,40.34,33.83,6.16,2.29,0.63,259.11,273.36,None,46839.0,Nick DeLuca,57.0,LB,home,46,2018120205,35,left
3440759,2018-12-02T18:02:34.900,39.73,33.88,5.98,2.32,0.61,255.56,274.71,None,46839.0,Nick DeLuca,57.0,LB,home,47,2018120205,35,left
3440760,2018-12-02T18:02:35.000,39.14,33.94,5.82,2.29,0.59,253.2,276.36,None,46839.0,Nick DeLuca,57.0,LB,home,48,2018120205,35,left
3440761,2018-12-02T18:02:35.100,38.56,34.02,5.72,2.23,0.58,250.79,278.49,None,46839.0,Nick DeLuca,57.0,LB,home,49,2018120205,35,left
3440762,2018-12-02T18:02:35.200,38.01,34.11,5.5,2.44,0.56,247.52,280.45,None,46839.0,Nick DeLuca,57.0,LB,home,50,2018120205,35,left
3440763,2018-12-02T18:02:35.300,37.48,34.22,5.33,2.46,0.54,243.94,282.48,None,46839.0,Nick DeLuca,57.0,LB,home,51,2018120205,35,left
3440764,2018-12-02T18:02:35.400,36.98,34.35,5.13,2.65,0.52,231.1,285.27,None,46839.0,Nick DeLuca,57.0,LB,home,52,2018120205,35,left
3440765,2018-12-02T18:02:35.500,36.49,34.49,4.94,2.55,0.5,225.79,287.32,None,46839.0,Nick DeLuca,57.0,LB,home,53,2018120205,35,left
3440766,2018-12-02T18:02:35.600,36.03,34.65,4.74,2.65,0.48,204.07,290.06,None,46839.0,Nick DeLuca,57.0,LB,home,54,2018120205,35,left
3440767,2018-12-02T18:02:35.700,35.6,34.81,4.54,2.47,0.46,186.14,291.54,None,46839.0,Nick DeLuca,57.0,LB,home,55,2018120205,35,left
3440768,2018-12-02T18:02:35.800,35.19,34.98,4.35,2.21,0.44,162.14,292.51,None,46839.0,Nick DeLuca,57.0,LB,home,56,2018120205,35,left
3440769,2018-12-02T18:02:35.900,34.79,35.14,4.2,1.95,0.43,140.66,293.0,None,46839.0,Nick DeLuca,57.0,LB,home,57,2018120205,35,left
3440770,2018-12-02T18:02:36.000,34.41,35.3,4.03,1.8,0.41,125.98,292.69,kick_received,46839.0,Nick DeLuca,57.0,LB,home,58,2018120205,35,left
3440771,2018-12-02T18:02:36.100,34.05,35.45,3.85,1.76,0.39,112.78,292.21,None,46839.0,Nick DeLuca,57.0,LB,home,59,2018120205,35,left
3440772,2018-12-02T18:02:36.200,33.71,35.59,3.61,1.96,0.37,106.28,291.1,None,46839.0,Nick DeLuca,57.0,LB,home,60,2018120205,35,left
3440773,2018-12-02T18:02:36.300,33.37,35.7,3.51,1.73,0.36,90.52,289.45,None,46839.0,Nick DeLuca,57.0,LB,home,61,2018120205,35,left
3440774,2018-12-02T18:02:36.400,33.04,35.82,3.41,1.54,0.35,83.28,288.54,None,46839.0,Nick DeLuca,57.0,LB,home,62,2018120205,35,left
3440775,2018-12-02T18:02:36.500,32.71,35.92,3.36,1.31,0.34,83.28,287.18,None,46839.0,Nick DeLuca,57.0,LB,home,63,2018120205,35,left
3440776,2018-12-02T18:02:36.600,32.39,36.02,3.26,1.17,0.33,74.75,286.45,None,46839.0,Nick DeLuca,57.0,LB,home,64,2018120205,35,left
3440777,2018-12-02T18:02:36.700,32.08,36.11,3.2,0.93,0.32,58.04,286.07,None,46839.0,Nick DeLuca,57.0,LB,home,65,2018120205,35,left
3440778,2018-12-02T18:02:36.800,31.77,36.19,3.18,0.77,0.32,37.64,284.49,None,46839.0,Nick DeLuca,57.0,LB,home,66,2018120205,35,left
3440779,2018-12-02T18:02:36.900,31.46,36.27,3.16,0.67,0.32,18.69,283.96,None,46839.0,Nick DeLuca,57.0,LB,home,67,2018120205,35,left
3440780,2018-12-02T18:02:37.000,31.16,36.34,3.11,0.69,0.31,1.83,282.7,None,46839.0,Nick DeLuca,57.0,LB,home,68,2018120205,35,left
3440781,2018-12-02T18:02:37.100,30.85,36.4,3.1,0.84,0.31,336.07,280.25,touchback,46839.0,Nick DeLuca,57.0,LB,home,69,2018120205,35,left
3440782,2018-12-02T18:02:37.200,30.54,36.43,3.13,1.55,0.32,302.3,273.87,None,46839.0,Nick DeLuca,57.0,LB,home,70,2018120205,35,left
3440783,2018-12-02T18:02:37.300,30.22,36.44,3.12,1.58,0.31,289.96,270.33,None,46839.0,Nick DeLuca,57.0,LB,home,71,2018120205,35,left
3440784,2018-12-02T18:02:37.400,29.91,36.43,3.1,1.66,0.31,270.53,266.74,None,46839.0,Nick DeLuca,57.0,LB,home,72,2018120205,35,left
3440785,2018-12-02T18:02:37.500,29.6,36.4,3.06,1.69,0.31,263.5,262.76,None,46839.0,Nick DeLuca,57.0,LB,home,73,2018120205,35,left
3440786,2018-12-02T18:02:37.600,29.31,36.33,3.02,2.06,0.3,247.93,256.72,None,46839.0,Nick DeLuca,57.0,LB,home,74,2018120205,35,left
3440787,2018-12-02T18:02:37.700,29.01,36.24,3.05,2.25,0.31,242.18,251.45,None,46839.0,Nick DeLuca,57.0,LB,home,75,2018120205,35,left
3440788,2018-12-02T18:02:37.800,28.72,36.13,3.09,2.25,0.31,235.25,245.96,None,46839.0,Nick DeLuca,57.0,LB,home,76,2018120205,35,left
3440789,2018-12-02T18:02:37.900,28.44,35.98,3.23,2.46,0.32,224.08,239.93,None,46839.0,Nick DeLuca,57.0,LB,home,77,2018120205,35,left
3440790,2018-12-02T18:02:38.000,28.17,35.8,3.33,2.55,0.33,218.42,234.83,None,46839.0,Nick DeLuca,57.0,LB,home,78,2018120205,35,left
3440791,2018-12-02T18:02:30.300,74.81,27.3,0.0,0.0,0.0,,,None,,football,,,football,1,2018120205,35,left
3440792,2018-12-02T18:02:30.400,74.81,27.3,0.0,0.0,0.0,,,None,,football,,,football,2,2018120205,35,left
3440793,2018-12-02T18:02:30.500,74.81,27.3,0.0,0.0,0.0,,,None,,football,,,football,3,2018120205,35,left
3440794,2018-12-02T18:02:30.600,74.81,27.3,0.0,0.0,0.0,,,None,,football,,,football,4,2018120205,35,left
3440795,2018-12-02T18:02:30.700,74.81,27.3,0.0,0.0,0.0,,,None,,football,,,football,5,2018120205,35,left
3440796,2018-12-02T18:02:30.800,74.81,27.31,0.0,0.0,0.0,,,None,,football,,,football,6,2018120205,35,left
3440797,2018-12-02T18:02:30.900,74.81,27.31,0.0,0.0,0.0,,,None,,football,,,football,7,2018120205,35,left
3440798,2018-12-02T18:02:31.000,74.81,27.31,0.0,0.0,0.0,,,None,,football,,,football,8,2018120205,35,left
3440799,2018-12-02T18:02:31.100,74.81,27.31,0.0,0.0,0.0,,,None,,football,,,football,9,2018120205,35,left
3440800,2018-12-02T18:02:31.200,74.81,27.31,0.0,0.0,0.0,,,None,,football,,,football,10,2018120205,35,left
3440801,2018-12-02T18:02:31.300,74.81,27.31,0.0,0.01,0.0,,,kickoff,,football,,,football,11,2018120205,35,left
3440802,2018-12-02T18:02:31.400,73.69,27.8,29.47,0.93,1.23,,,None,,football,,,football,12,2018120205,35,left
3440803,2018-12-02T18:02:31.500,70.83,28.25,29.29,2.71,2.89,,,None,,football,,,football,13,2018120205,35,left
3440804,2018-12-02T18:02:31.600,67.52,28.77,28.95,4.1,3.35,,,None,,football,,,football,14,2018120205,35,left
3440805,2018-12-02T18:02:31.700,64.59,29.23,28.37,5.85,2.96,,,None,,football,,,football,15,2018120205,35,left
3440806,2018-12-02T18:02:31.800,61.71,29.69,27.62,7.05,2.91,,,None,,football,,,football,16,2018120205,35,left
3440807,2018-12-02T18:02:31.900,58.99,30.12,26.47,8.47,2.76,,,None,,football,,,football,17,2018120205,35,left
3440808,2018-12-02T18:02:32.000,56.21,30.55,24.92,9.98,2.82,,,None,,football,,,football,18,2018120205,35,left
3440809,2018-12-02T18:02:32.100,53.81,30.88,21.79,12.61,2.42,,,None,,football,,,football,19,2018120205,35,left
3440810,2018-12-02T18:02:32.200,51.75,31.1,19.16,13.05,2.08,,,None,,football,,,football,20,2018120205,35,left
3440811,2018-12-02T18:02:32.300,49.56,31.36,17.91,12.47,2.2,,,None,,football,,,football,21,2018120205,35,left
3440812,2018-12-02T18:02:32.400,47.49,31.59,16.83,11.24,2.09,,,None,,football,,,football,22,2018120205,35,left
3440813,2018-12-02T18:02:32.500,45.52,31.8,16.1,9.81,1.98,,,None,,football,,,football,23,2018120205,35,left
3440814,2018-12-02T18:02:32.600,43.66,31.99,15.39,8.77,1.87,,,None,,football,,,football,24,2018120205,35,left
3440815,2018-12-02T18:02:32.700,41.87,32.15,15.22,7.21,1.79,,,None,,football,,,football,25,2018120205,35,left
3440816,2018-12-02T18:02:32.800,40.16,32.3,14.86,6.47,1.72,,,None,,football,,,football,26,2018120205,35,left
3440817,2018-12-02T18:02:32.900,38.49,32.45,14.54,5.95,1.67,,,None,,football,,,football,27,2018120205,35,left
3440818,2018-12-02T18:02:33.000,36.86,32.59,14.31,5.51,1.64,,,None,,football,,,football,28,2018120205,35,left
3440819,2018-12-02T18:02:33.100,35.24,32.75,14.27,5.02,1.63,,,None,,football,,,football,29,2018120205,35,left
3440820,2018-12-02T18:02:33.200,33.66,32.9,13.94,4.96,1.59,,,None,,football,,,football,30,2018120205,35,left
3440821,2018-12-02T18:02:33.300,32.14,33.04,13.46,5.04,1.53,,,None,,football,,,football,31,2018120205,35,left
3440822,2018-12-02T18:02:33.400,30.53,33.19,13.87,4.1,1.62,,,None,,football,,,football,32,2018120205,35,left
3440823,2018-12-02T18:02:33.500,29.02,33.33,13.52,4.19,1.51,,,None,,football,,,football,33,2018120205,35,left
3440824,2018-12-02T18:02:33.600,27.55,33.46,13.2,4.21,1.48,,,None,,football,,,football,34,2018120205,35,left
3440825,2018-12-02T18:02:33.700,25.92,33.59,12.99,4.91,1.64,,,None,,football,,,football,35,2018120205,35,left
3440826,2018-12-02T18:02:33.800,24.42,33.72,12.53,5.38,1.5,,,None,,football,,,football,36,2018120205,35,left
3440827,2018-12-02T18:02:33.900,23.27,33.8,12.79,2.95,1.16,,,None,,football,,,football,37,2018120205,35,left
3440828,2018-12-02T18:02:34.000,21.9,33.9,12.64,2.91,1.38,,,None,,football,,,football,38,2018120205,35,left
3440829,2018-12-02T18:02:34.100,20.53,34.0,12.54,2.92,1.37,,,None,,football,,,football,39,2018120205,35,left
3440830,2018-12-02T18:02:34.200,19.29,34.07,11.89,3.45,1.24,,,None,,football,,,football,40,2018120205,35,left
3440831,2018-12-02T18:02:34.300,18.08,34.12,11.12,4.46,1.21,,,None,,football,,,football,41,2018120205,35,left
3440832,2018-12-02T18:02:34.400,16.96,34.18,11.18,7.38,1.13,,,None,,football,,,football,42,2018120205,35,left
3440833,2018-12-02T18:02:34.500,15.68,34.24,10.71,8.13,1.28,,,None,,football,,,football,43,2018120205,35,left
3440834,2018-12-02T18:02:34.600,14.39,34.29,10.04,7.45,1.29,,,None,,football,,,football,44,2018120205,35,left
3440835,2018-12-02T18:02:34.700,13.18,34.33,9.46,6.81,1.22,,,None,,football,,,football,45,2018120205,35,left
3440836,2018-12-02T18:02:34.800,12.05,34.37,8.82,6.34,1.13,,,None,,football,,,football,46,2018120205,35,left
3440837,2018-12-02T18:02:34.900,10.82,34.38,9.28,4.47,1.23,,,None,,football,,,football,47,2018120205,35,left
3440838,2018-12-02T18:02:35.000,9.73,34.39,9.26,3.62,1.09,,,None,,football,,,football,48,2018120205,35,left
3440839,2018-12-02T18:02:35.100,8.71,34.4,8.92,3.51,1.02,,,None,,football,,,football,49,2018120205,35,left
3440840,2018-12-02T18:02:35.200,7.7,34.45,8.58,4.12,1.01,,,None,,football,,,football,50,2018120205,35,left
3440841,2018-12-02T18:02:35.300,6.7,34.39,7.67,5.24,0.99,,,None,,football,,,football,51,2018120205,35,left
3440842,2018-12-02T18:02:35.400,5.91,34.28,6.72,5.99,0.8,,,None,,football,,,football,52,2018120205,35,left
3440843,2018-12-02T18:02:35.500,5.18,34.17,5.39,8.3,0.73,,,None,,football,,,football,53,2018120205,35,left
3440844,2018-12-02T18:02:35.600,4.68,34.15,4.5,7.69,0.5,,,None,,football,,,football,54,2018120205,35,left
3440845,2018-12-02T18:02:35.700,4.26,34.16,3.45,7.95,0.43,,,None,,football,,,football,55,2018120205,35,left
3440846,2018-12-02T18:02:35.800,3.96,34.17,2.19,8.16,0.29,,,None,,football,,,football,56,2018120205,35,left
3440847,2018-12-02T18:02:35.900,3.78,34.16,1.37,7.28,0.18,,,None,,football,,,football,57,2018120205,35,left
3440848,2018-12-02T18:02:36.000,3.69,34.16,0.8,6.06,0.1,,,kick_received,,football,,,football,58,2018120205,35,left
3440849,2018-12-02T18:02:36.100,3.63,34.15,0.26,5.05,0.05,,,None,,football,,,football,59,2018120205,35,left
3440850,2018-12-02T18:02:36.200,3.63,34.14,0.21,3.71,0.02,,,None,,football,,,football,60,2018120205,35,left
3440851,2018-12-02T18:02:36.300,3.64,34.11,0.36,2.6,0.03,,,None,,football,,,football,61,2018120205,35,left
3440852,2018-12-02T18:02:36.400,3.68,34.08,0.58,2.05,0.05,,,None,,football,,,football,62,2018120205,35,left
3440853,2018-12-02T18:02:36.500,3.72,34.06,0.61,1.26,0.05,,,None,,football,,,football,63,2018120205,35,left
3440854,2018-12-02T18:02:36.600,3.78,34.03,0.75,1.0,0.07,,,None,,football,,,football,64,2018120205,35,left
3440855,2018-12-02T18:02:36.700,3.85,33.99,0.82,0.65,0.08,,,None,,football,,,football,65,2018120205,35,left
3440856,2018-12-02T18:02:36.800,3.93,33.96,0.82,0.29,0.08,,,None,,football,,,football,66,2018120205,35,left
3440857,2018-12-02T18:02:36.900,4.0,33.93,0.79,0.05,0.08,,,None,,football,,,football,67,2018120205,35,left
3440858,2018-12-02T18:02:37.000,4.06,33.89,0.75,0.31,0.08,,,None,,football,,,football,68,2018120205,35,left
3440859,2018-12-02T18:02:37.100,4.12,33.85,0.72,0.57,0.07,,,touchback,,football,,,football,69,2018120205,35,left
3440860,2018-12-02T18:02:37.200,4.17,33.8,0.68,0.94,0.07,,,None,,football,,,football,70,2018120205,35,left
3440861,2018-12-02T18:02:37.300,4.21,33.75,0.7,1.05,0.07,,,None,,football,,,football,71,2018120205,35,left
3440862,2018-12-02T18:02:37.400,4.24,33.66,0.73,0.9,0.09,,,None,,football,,,football,72,2018120205,35,left
3440863,2018-12-02T18:02:37.500,4.27,33.59,0.74,0.77,0.07,,,None,,football,,,football,73,2018120205,35,left
3440864,2018-12-02T18:02:37.600,4.29,33.53,0.72,0.6,0.07,,,None,,football,,,football,74,2018120205,35,left
3440865,2018-12-02T18:02:37.700,4.3,33.46,0.72,0.5,0.07,,,None,,football,,,football,75,2018120205,35,left
3440866,2018-12-02T18:02:37.800,4.31,33.45,0.48,0.58,0.01,,,None,,football,,,football,76,2018120205,35,left
3440867,2018-12-02T18:02:37.900,4.3,33.46,0.27,0.81,0.01,,,None,,football,,,football,77,2018120205,35,left
3440868,2018-12-02T18:02:38.000,4.33,33.39,0.35,0.71,0.08,,,None,,football,,,football,78,2018120205,35,left
7568081,2018-10-21T17:02:37.700,50.84,39.97,0.06,0.23,0.02,136.2,300.99,None,33234.0,Matthew Slater,18.0,WR,away,1,2018102102,35,left
7568082,2018-10-21T17:02:37.800,50.84,39.98,0.1,0.34,0.01,137.16,2.61,None,33234.0,Matthew Slater,18.0,WR,away,2,2018102102,35,left
7568083,2018-10-21T17:02:37.900,50.85,39.98,0.08,0.34,0.01,136.07,28.33,None,33234.0,Matthew Slater,18.0,WR,away,3,2018102102,35,left
7568084,2018-10-21T17:02:38.000,50.85,39.97,0.01,0.11,0.01,132.69,162.12,None,33234.0,Matthew Slater,18.0,WR,away,4,2018102102,35,left
7568085,2018-10-21T17:02:38.100,50.85,39.98,0.05,0.25,0.0,132.69,183.01,None,33234.0,Matthew Slater,18.0,WR,away,5,2018102102,35,left
7568086,2018-10-21T17:02:38.200,50.85,39.97,0.06,0.3,0.01,132.69,192.54,None,33234.0,Matthew Slater,18.0,WR,away,6,2018102102,35,left
7568087,2018-10-21T17:02:38.300,50.85,39.96,0.04,0.13,0.01,132.69,221.16,None,33234.0,Matthew Slater,18.0,WR,away,7,2018102102,35,left
7568088,2018-10-21T17:02:38.400,50.85,39.96,0.07,0.23,0.0,139.24,266.58,None,33234.0,Matthew Slater,18.0,WR,away,8,2018102102,35,left
7568089,2018-10-21T17:02:38.500,50.84,39.96,0.12,0.28,0.01,143.48,217.27,None,33234.0,Matthew Slater,18.0,WR,away,9,2018102102,35,left
7568090,2018-10-21T17:02:38.600,50.83,39.95,0.28,0.63,0.02,145.09,220.42,kickoff,33234.0,Matthew Slater,18.0,WR,away,10,2018102102,35,left
7568091,2018-10-21T17:02:38.700,50.8,39.92,0.44,0.84,0.04,145.09,219.84,None,33234.0,Matthew Slater,18.0,WR,away,11,2018102102,35,left
7568092,2018-10-21T17:02:38.800,50.76,39.87,0.8,1.56,0.07,149.33,227.34,None,33234.0,Matthew Slater,18.0,WR,away,12,2018102102,35,left
7568093,2018-10-21T17:02:38.900,50.69,39.81,1.1,2.0,0.1,155.35,228.04,None,33234.0,Matthew Slater,18.0,WR,away,13,2018102102,35,left
7568094,2018-10-21T17:02:39.000,50.59,39.72,1.42,2.28,0.13,160.94,231.07,None,33234.0,Matthew Slater,18.0,WR,away,14,2018102102,35,left
7568095,2018-10-21T17:02:39.100,50.45,39.62,1.81,2.66,0.17,172.54,232.51,None,33234.0,Matthew Slater,18.0,WR,away,15,2018102102,35,left
7568096,2018-10-21T17:02:39.200,50.28,39.49,2.34,3.26,0.21,188.61,233.46,None,33234.0,Matthew Slater,18.0,WR,away,16,2018102102,35,left
7568097,2018-10-21T17:02:39.300,50.07,39.34,2.82,3.54,0.26,197.86,234.72,None,33234.0,Matthew Slater,18.0,WR,away,17,2018102102,35,left
7568098,2018-10-21T17:02:39.400,49.82,39.16,3.28,3.52,0.31,202.8,235.97,None,33234.0,Matthew Slater,18.0,WR,away,18,2018102102,35,left
7568099,2018-10-21T17:02:39.500,49.53,38.97,3.73,3.37,0.35,201.59,236.78,None,33234.0,Matthew Slater,18.0,WR,away,19,2018102102,35,left
7568100,2018-10-21T17:02:39.600,49.19,38.75,4.18,3.27,0.4,207.69,237.61,None,33234.0,Matthew Slater,18.0,WR,away,20,2018102102,35,left
7568101,2018-10-21T17:02:39.700,48.83,38.52,4.51,2.79,0.43,214.85,237.23,None,33234.0,Matthew Slater,18.0,WR,away,21,2018102102,35,left
7568102,2018-10-21T17:02:39.800,48.43,38.26,4.85,2.36,0.47,218.12,236.96,None,33234.0,Matthew Slater,18.0,WR,away,22,2018102102,35,left
7568103,2018-10-21T17:02:39.900,48.01,37.97,5.16,1.99,0.51,211.82,236.25,None,33234.0,Matthew Slater,18.0,WR,away,23,2018102102,35,left
7568104,2018-10-21T17:02:40.000,47.57,37.67,5.43,1.73,0.53,214.83,235.55,None,33234.0,Matthew Slater,18.0,WR,away,24,2018102102,35,left
7568105,2018-10-21T17:02:40.100,47.11,37.35,5.64,1.42,0.56,214.05,234.96,None,33234.0,Matthew Slater,18.0,WR,away,25,2018102102,35,left
7568106,2018-10-21T17:02:40.200,46.64,37.01,5.9,1.33,0.58,214.63,234.34,None,33234.0,Matthew Slater,18.0,WR,away,26,2018102102,35,left
7568107,2018-10-21T17:02:40.300,46.15,36.65,6.22,1.64,0.61,210.76,233.25,None,33234.0,Matthew Slater,18.0,WR,away,27,2018102102,35,left
7568108,2018-10-21T17:02:40.400,45.64,36.27,6.4,1.48,0.63,212.3,232.25,None,33234.0,Matthew Slater,18.0,WR,away,28,2018102102,35,left
7568109,2018-10-21T17:02:40.500,45.13,35.86,6.58,1.3,0.65,211.34,231.33,None,33234.0,Matthew Slater,18.0,WR,away,29,2018102102,35,left
7568110,2018-10-21T17:02:40.600,44.62,35.44,6.72,0.99,0.67,205.98,230.62,None,33234.0,Matthew Slater,18.0,WR,away,30,2018102102,35,left
7568111,2018-10-21T17:02:40.700,44.08,34.99,7.06,1.22,0.7,201.35,229.74,None,33234.0,Matthew Slater,18.0,WR,away,31,2018102102,35,left
7568112,2018-10-21T17:02:40.800,43.54,34.52,7.22,1.18,0.72,203.78,228.55,None,33234.0,Matthew Slater,18.0,WR,away,32,2018102102,35,left
7568113,2018-10-21T17:02:40.900,43.01,34.03,7.23,1.15,0.72,203.78,227.05,None,33234.0,Matthew Slater,18.0,WR,away,33,2018102102,35,left
7568114,2018-10-21T17:02:41.000,42.5,33.53,7.19,1.52,0.72,200.89,224.94,None,33234.0,Matthew Slater,18.0,WR,away,34,2018102102,35,left
7568115,2018-10-21T17:02:41.100,41.99,32.99,7.29,1.66,0.73,195.73,223.2,None,33234.0,Matthew Slater,18.0,WR,away,35,2018102102,35,left
7568116,2018-10-21T17:02:41.200,41.5,32.45,7.32,1.79,0.73,194.47,221.66,None,33234.0,Matthew Slater,18.0,WR,away,36,2018102102,35,left
7568117,2018-10-21T17:02:41.300,41.02,31.9,7.3,1.75,0.73,193.22,220.23,None,33234.0,Matthew Slater,18.0,WR,away,37,2018102102,35,left
7568118,2018-10-21T17:02:41.400,40.57,31.33,7.25,2.07,0.73,187.49,217.88,None,33234.0,Matthew Slater,18.0,WR,away,38,2018102102,35,left
7568119,2018-10-21T17:02:41.500,40.13,30.75,7.15,2.21,0.72,184.79,216.02,None,33234.0,Matthew Slater,18.0,WR,away,39,2018102102,35,left
7568120,2018-10-21T17:02:41.600,39.74,30.17,7.03,2.75,0.71,182.06,213.01,None,33234.0,Matthew Slater,18.0,WR,away,40,2018102102,35,left
7568121,2018-10-21T17:02:41.700,39.38,29.57,6.89,3.06,0.7,182.06,209.88,None,33234.0,Matthew Slater,18.0,WR,away,41,2018102102,35,left
7568122,2018-10-21T17:02:41.800,39.07,28.95,6.84,3.24,0.69,174.26,206.3,None,33234.0,Matthew Slater,18.0,WR,away,42,2018102102,35,left
7568123,2018-10-21T17:02:41.900,38.78,28.33,6.74,3.26,0.68,168.85,203.24,None,33234.0,Matthew Slater,18.0,WR,away,43,2018102102,35,left
7568124,2018-10-21T17:02:42.000,38.54,27.71,6.6,3.41,0.67,166.63,199.86,None,33234.0,Matthew Slater,18.0,WR,away,44,2018102102,35,left
7568125,2018-10-21T17:02:42.100,38.35,27.08,6.47,3.67,0.65,163.28,196.08,None,33234.0,Matthew Slater,18.0,WR,away,45,2018102102,35,left
7568126,2018-10-21T17:02:42.200,38.19,26.47,6.3,4.06,0.63,154.72,192.08,None,33234.0,Matthew Slater,18.0,WR,away,46,2018102102,35,left
7568127,2018-10-21T17:02:42.300,38.08,25.85,6.19,3.89,0.63,150.92,188.18,None,33234.0,Matthew Slater,18.0,WR,away,47,2018102102,35,left
7568128,2018-10-21T17:02:42.400,38.01,25.24,6.08,3.37,0.61,147.2,185.35,None,33234.0,Matthew Slater,18.0,WR,away,48,2018102102,35,left
7568129,2018-10-21T17:02:42.500,37.96,24.64,6.0,2.75,0.6,143.76,183.43,None,33234.0,Matthew Slater,18.0,WR,away,49,2018102102,35,left
7568130,2018-10-21T17:02:42.600,37.93,24.04,5.95,2.05,0.6,142.3,182.36,None,33234.0,Matthew Slater,18.0,WR,away,50,2018102102,35,left
7568131,2018-10-21T17:02:42.700,37.91,23.45,5.86,1.69,0.59,139.48,181.38,touchback,33234.0,Matthew Slater,18.0,WR,away,51,2018102102,35,left
7568132,2018-10-21T17:02:42.800,37.9,22.87,5.73,1.54,0.58,137.51,181.1,None,33234.0,Matthew Slater,18.0,WR,away,52,2018102102,35,left
7568133,2018-10-21T17:02:42.900,37.87,22.3,5.64,1.47,0.57,137.51,181.84,None,33234.0,Matthew Slater,18.0,WR,away,53,2018102102,35,left
7568134,2018-10-21T17:02:43.000,37.81,21.75,5.41,2.09,0.55,137.51,185.22,None,33234.0,Matthew Slater,18.0,WR,away,54,2018102102,35,left
7568135,2018-10-21T17:02:43.100,37.72,21.25,5.02,3.23,0.51,113.44,189.9,None,33234.0,Matthew Slater,18.0,WR,away,55,2018102102,35,left
7568136,2018-10-21T17:02:43.200,37.6,20.79,4.71,4.07,0.48,104.48,195.32,None,33234.0,Matthew Slater,18.0,WR,away,56,2018102102,35,left
7568137,2018-10-21T17:02:43.300,37.47,20.36,4.33,4.99,0.45,96.39,200.36,None,33234.0,Matthew Slater,18.0,WR,away,57,2018102102,35,left
7568138,2018-10-21T17:02:43.400,37.3,19.98,4.02,5.0,0.42,85.16,206.77,None,33234.0,Matthew Slater,18.0,WR,away,58,2018102102,35,left
7568139,2018-10-21T17:02:43.500,37.11,19.65,3.69,4.98,0.38,68.51,213.53,None,33234.0,Matthew Slater,18.0,WR,away,59,2018102102,35,left
